symbol,side,entry_time,entry,exit_time,exit,exit_reason,net_bps
UNH,short,2022-06-29,472.33862988390314,2022-07-05,458.9606332605309,target,277.2289331630655
LLY,short,2022-03-21,277.4327657621635,2022-04-01,282.1664123535156,time,-176.62319868195175
LLY,short,2022-05-17,290.20804908733305,2022-05-19,281.57754446627507,target,291.3902566865327
PFE,long,2022-02-09,40.991449637026335,2022-02-18,38.300865560545354,stop,-662.3769030628907
PFE,long,2022-08-01,40.581859969387516,2022-08-12,40.412498474121094,time,-47.73330039435763
MRK,long,2022-07-29,79.84525063300217,2022-08-05,76.44495552613833,stop,-431.86065920098724
WMT,short,2022-03-08,44.59200754158086,2022-03-09,43.66299083408139,target,202.33704484670034
COST,short,2022-03-04,494.64503526914467,2022-03-07,519.1533460819101,stop,-501.4726938567178
COST,short,2022-03-09,502.37637569610644,2022-03-18,529.6119554293751,stop,-548.1349619701043
COST,short,2022-04-01,549.7557483938028,2022-04-07,573.26151858534,stop,-433.56751994341033
HD,long,2022-02-25,279.08706609182946,2022-03-02,288.7334493830949,target,339.6406427695735
NKE,long,2022-05-09,104.59754390605634,2022-05-20,99.99588012695312,time,-445.9399457444408
MCD,long,2022-02-25,221.73071200648644,2022-03-04,212.64977919222494,stop,-415.547812844071
CRM,long,2022-02-25,201.23846362082085,2022-03-01,210.52874903616478,target,455.6555527301647
CRM,short,2022-06-02,172.02390430309205,2022-06-09,188.8078048322455,stop,-981.6725727827686
ADBE,long,2022-02-25,465.3900146484375,2022-03-08,423.65430733768767,stop,-902.7899180707095
ADBE,long,2022-05-11,389.989990234375,2022-05-11,407.98587547682894,target,455.4447984072312
ADBE,long,2022-06-21,355.0199890136719,2022-06-21,372.6591049507188,target,490.8485291786662
ADBE,short,2022-06-01,428.0,2022-06-10,411.687483482019,target,375.133563504229
AVGO,long,2022-05-23,48.68809683189036,2022-05-26,50.9236487943193,target,453.15780404147233
QCOM,long,2022-06-21,113.10481683347719,2022-06-27,118.35829762487457,target,458.47896194659944
MU,long,2022-05-13,67.64042223690934,2022-05-13,70.81302084032502,target,463.03885258192446
MU,short,2022-03-31,75.92563337847238,2022-04-06,71.53647776813425,target,572.0861370571877
INTC,long,2022-02-25,43.857564810829864,2022-03-02,45.30517647158335,target,324.071144396058
INTC,long,2022-05-03,41.85766524249591,2022-05-04,43.25215531367911,target,327.15046673158656
NFLX,short,2022-07-19,19.302000045776367,2022-07-20,21.19765088757521,stop,-988.1007342778687
NFLX,short,2022-07-25,22.131000518798828,2022-08-05,22.67799949645996,time,-253.16414298417976
XLF,long,2022-02-25,35.283792942984206,2022-02-25,36.10718879026532,target,227.36375672866393
XLF,long,2022-04-26,33.27592375131685,2022-05-02,31.866076139983903,stop,-429.68398902138836
AAPL,long,2022-09-29,143.42384928540386,2022-09-30,136.73881906859884,stop,-472.1031097765511
MSFT,long,2023-01-09,220.18170823285104,2023-01-11,227.04581740759596,target,305.74747574788773
MSFT,short,2022-12-14,250.01250091515968,2022-12-15,243.33628934357498,target,261.0351101303625
NVDA,long,2022-08-26,17.807561673056387,2022-08-26,16.589407389846286,stop,-690.0657387997262
AMZN,long,2022-09-19,122.16000366210938,2022-09-23,115.21385093289693,stop,-574.6110446120551
AMZN,long,2022-10-14,114.0999984741211,2022-10-14,107.07062275930511,stop,-622.0714994584604
AMZN,long,2022-10-31,103.55999755859375,2022-11-02,95.3075568852006,stop,-802.8753252165694
META,long,2022-10-25,129.74065374333438,2022-10-25,135.74245569172692,target,456.59994652608106
GOOGL,long,2022-09-19,100.85568004982535,2022-09-27,96.41709496467612,stop,-446.09272288446755
GOOGL,long,2022-10-31,94.58132675716521,2022-11-02,89.16739969469539,stop,-578.4097185028843
GOOGL,long,2022-11-07,86.51287043332725,2022-11-10,91.43919312210994,target,563.4323473614537
TSLA,long,2022-11-11,186.0,2022-11-15,199.37933757647284,target,713.3192245415503
SPY,long,2022-10-14,350.7907883892063,2022-10-24,359.2843969033689,target,236.12746729081357
SPY,short,2022-12-14,382.257673780074,2022-12-15,375.2999009475401,target,176.0178719691834
QQQ,long,2022-10-14,265.13459059619925,2022-10-24,272.8472754953744,target,284.8969697930353
QQQ,short,2022-12-14,281.6077090523937,2022-12-15,275.3344490680206,target,216.76591807385392
JPM,long,2022-12-19,118.72606639466815,2022-12-21,121.42458763117806,target,221.2897029654386
GS,long,2022-09-19,292.5330491782529,2022-09-19,299.8700218281314,target,244.80833329733653
GS,short,2022-10-19,285.2692283351315,2022-10-24,299.91662738367086,stop,-519.4587818680436
MS,long,2022-10-14,68.3660028265545,2022-10-18,70.69527616478278,target,334.70638064619186
MS,short,2022-12-14,82.68642333724397,2022-12-14,80.6473837590237,target,240.5990782917127
V,long,2022-09-19,186.1201085482814,2022-09-23,178.23194616380212,stop,-429.82107156535454
V,short,2022-12-14,207.23532886488783,2022-12-15,202.41331887151915,target,226.6828161868344
MA,long,2022-09-19,304.5264572061279,2022-09-22,293.13167166758893,stop,-380.1804782113245
COP,short,2022-11-07,117.3921027428504,2022-11-09,113.13383492486234,target,356.73886560460267
UNH,long,2022-10-14,484.2031862984741,2022-10-21,496.1536714327502,target,240.80723862295028
UNH,long,2022-12-19,489.99228838677834,2022-12-28,500.9522597991072,target,217.67640618208063
UNH,short,2022-10-17,482.09878025910035,2022-10-24,501.0293186012709,stop,-398.66928516177745
LLY,long,2022-12-19,348.22981813593964,2022-12-21,356.7800086569201,target,239.53298068354047
LLY,long,2023-01-23,337.3296715511981,2023-02-02,325.0573355783639,stop,-369.80837524313534
JNJ,long,2022-08-16,147.7857100916142,2022-08-17,150.15577368856276,target,154.3716350842954
PFE,short,2022-12-14,43.223429906502865,2022-12-14,44.60576378054194,stop,-325.8112405769793
MRK,long,2022-09-23,78.09427247753088,2022-10-06,78.13002014160156,time,-1.4224986114104112
MRK,short,2023-01-10,99.44287807305514,2023-01-18,97.69288318672051,target,169.9799113063687
WMT,long,2023-01-23,44.96006130799869,2023-01-23,45.721540196181685,target,163.36784915983162
WMT,short,2022-08-17,44.18850744038821,2022-08-22,43.15379118229108,target,228.15958538382299
WMT,short,2022-11-17,46.879941884878534,2022-11-22,48.58905213893405,stop,-370.5717518704528
COST,long,2022-09-19,479.73913791197214,2022-09-23,457.55588685503477,stop,-468.40236211471665
COST,long,2022-12-09,454.70671917183074,2022-12-09,466.92785397770245,target,262.76961106117705
DIS,long,2022-12-19,86.71772525339576,2022-12-28,82.06718010907517,stop,-542.2854169353892
DIS,short,2022-08-12,115.37802711776888,2022-08-15,120.65795055210256,stop,-463.61949360984875
NKE,short,2022-12-22,106.71313779504575,2023-01-04,112.4473913410983,stop,-543.3521634295674
MCD,short,2023-01-19,245.79085412704464,2023-01-24,240.72242138534585,target,200.20916753391504
CRM,long,2022-08-26,171.00160576293587,2022-08-29,161.4861887841159,stop,-562.4519079435681
CRM,long,2022-12-07,130.2466528720099,2022-12-13,136.95777236010065,target,509.26233804147114
CRM,short,2022-10-19,149.27740934239304,2022-10-20,158.42857168756007,stop,-619.03062435772
ORCL,short,2022-09-14,71.95999297434079,2022-09-14,70.47081010581769,target,200.94594412399513
ORCL,short,2022-12-14,77.12071823289392,2022-12-28,76.66262817382812,time,53.39909139362931
ADBE,short,2022-12-19,338.0,2022-12-20,325.9319862624004,target,351.0418265562003
AVGO,long,2022-09-02,48.52961486345739,2022-09-06,46.3790367146737,stop,-449.14758211754565
AVGO,short,2022-12-12,51.46367781535828,2022-12-13,54.39891911089508,stop,-576.3520269320572
AVGO,short,2022-12-15,53.261482970892565,2022-12-20,51.76785296253474,target,274.4334248774287
QCOM,long,2022-12-23,101.45248344903779,2023-01-06,105.53621257793091,target,396.52628521848743
MU,long,2022-12-01,56.838985627326636,2022-12-02,53.20315359919144,stop,-645.672222860217
MU,long,2022-12-23,48.16030026378403,2022-12-28,50.1773650786089,target,412.8231393444353
INTC,long,2022-12-19,25.939069478279293,2022-12-22,24.538970442807155,stop,-545.7645573387067
NFLX,long,2022-10-14,23.780000686645508,2022-10-19,26.5,target,1137.8180129582597
NFLX,short,2022-09-21,24.267000198364258,2022-09-22,23.182375739755663,target,440.95448540924554
NFLX,short,2022-10-19,26.5,2022-10-21,28.44773617553002,stop,-740.9947832188764
NFLX,short,2022-12-12,32.0,2022-12-15,30.211999893188477,target,552.7500333786011
IWM,long,2022-09-02,174.3693844083232,2022-09-06,168.90943679529528,stop,-319.1253592225969
XLF,long,2022-10-14,29.873913444621017,2022-10-18,30.657926724055038,target,256.44076822656393
AAPL,short,2023-03-20,152.71489092530072,2023-03-22,158.00202136792288,stop,-352.2092275735129
AAPL,short,2023-06-01,175.24323239604442,2023-06-02,179.12188123180042,stop,-227.3294506569219
AAPL,short,2023-06-06,177.4818481362361,2023-06-15,181.85531056681089,stop,-252.41744924910336
AAPL,short,2023-07-20,192.39279363664537,2023-07-21,189.56296235023282,target,141.08613731951868
MSFT,short,2023-02-09,266.2210185187912,2023-02-09,259.03153215706396,target,264.05705265979117
MSFT,short,2023-04-27,288.4981777647632,2023-04-28,299.0354731416158,stop,-371.24651415457134
MSFT,short,2023-06-01,318.396295279445,2023-06-02,327.53861484932986,stop,-293.1364932767517
MSFT,short,2023-06-20,331.4669997090526,2023-06-21,324.74030966035775,target,196.93694559637032
MSFT,short,2023-07-20,345.3974402048797,2023-07-20,337.4411049067853,target,224.3530475898985
NVDA,short,2023-03-20,25.562549518958868,2023-03-22,27.09504949680216,stop,-605.5098324236748
NVDA,short,2023-04-19,27.304977218888993,2023-04-25,26.46683116265275,target,300.95724428454474
NVDA,short,2023-05-31,39.40715530682134,2023-05-31,37.83463119631419,target,393.0453252115211
NVDA,short,2023-07-17,46.19900003919172,2023-07-21,44.69182727272665,target,320.2349326146674
META,short,2023-06-20,276.3036313019316,2023-06-26,287.1807247921924,stop,-399.66451461417154
META,short,2023-07-28,314.12149577602924,2023-08-09,304.1770608356942,target,310.5792559266778
GOOGL,short,2023-07-28,129.6305212614067,2023-08-10,128.5501251220703,time,77.34427176742709
AMD,short,2023-03-10,84.47000122070312,2023-03-13,81.11595989953426,target,391.06893248473204
AMD,short,2023-03-23,100.05000305175781,2023-03-27,95.76564655437862,target,422.22152590668236
AMD,short,2023-05-11,98.16000366210938,2023-05-12,93.89854406383502,target,428.13400970759295
AMD,short,2023-08-03,108.94999694824219,2023-08-04,116.19710530330902,stop,-671.1774720571724
QQQ,long,2023-03-14,288.41662124487874,2023-03-16,294.40839356751525,target,201.7471227828176
QQQ,short,2023-02-06,297.4322962915616,2023-02-17,295.1294250488281,time,71.4250567758139
JPM,long,2023-03-13,121.04219220433384,2023-03-14,124.79675477043675,target,304.18626627025594
JPM,short,2023-07-17,140.74748954065532,2023-07-18,144.3107485627696,stop,-259.1667906648538
BAC,long,2023-03-13,26.615445312349557,2023-03-14,27.600177236445294,target,363.9851392825737
GS,long,2023-03-16,285.85636950938556,2023-03-21,294.9230271018039,target,311.1752865951327
MS,long,2023-03-17,77.92921619913125,2023-03-22,80.45212835814714,target,317.74406956296565
V,long,2023-03-17,209.61177844788259,2023-03-20,213.83808053780976,target,195.62521978591917
V,long,2023-06-01,217.70302343718856,2023-06-02,223.64581926106197,target,266.9771837821082
MA,long,2023-03-17,343.02258493641676,2023-03-22,350.43190235579453,target,210.00086247239858
MA,long,2023-06-01,360.14776794262144,2023-06-02,367.43581539033187,target,196.36269932600413
XOM,long,2023-03-14,95.37672635335991,2023-03-15,91.4875334555232,stop,-413.7716909078732
XOM,long,2023-03-17,90.22001379559596,2023-03-21,93.42166300065647,target,348.8712830297518
XOM,long,2023-07-10,93.14679015677919,2023-07-11,95.21832964289847,target,216.3951552847492
CVX,long,2023-03-17,134.07495424201167,2023-03-21,138.08169411147318,target,292.84327703958434
CVX,long,2023-05-01,146.37228493728523,2023-05-02,142.1958267687992,stop,-291.3312135064001
UNH,long,2023-06-15,434.827293835922,2023-06-21,445.6418804848839,target,242.70993155831522
UNH,short,2023-06-07,459.2582108647481,2023-06-14,426.16012309664893,target,714.6858143217077
LLY,long,2023-02-03,324.0354345114971,2023-02-03,332.3546824040226,target,250.7388318215036
LLY,short,2023-05-01,387.8744246097653,2023-05-02,400.61914190357726,stop,-334.5784389273472
LLY,short,2023-06-20,436.4585839532377,2023-06-22,449.47830612504663,stop,-304.30372572541506
JNJ,long,2023-02-21,145.1692491779988,2023-02-24,141.70345018450647,stop,-244.74195210879412
JNJ,short,2023-06-20,150.48806377725253,2023-06-26,148.75696067918008,target,109.03258495203839
JNJ,short,2023-07-25,156.15905346229704,2023-07-28,159.82020294611118,stop,-240.4500304427166
PFE,long,2023-06-27,30.66709701601323,2023-07-06,29.60236042270214,stop,-353.19184302156924
PFE,short,2023-05-25,31.953184095169092,2023-05-26,31.227947062702906,target,220.9686270720772
MRK,long,2023-06-01,100.22482424815202,2023-06-05,102.34415901085383,target,205.45806726030614
MRK,long,2023-06-08,98.0964028467354,2023-06-08,100.19640697838791,target,208.0755492261559
MRK,short,2023-03-08,99.77566410721322,2023-03-08,97.97163131165979,target,174.8088988127321
WMT,long,2023-06-01,47.170923993510534,2023-06-02,47.832299285590786,target,134.20825459582608
WMT,short,2023-05-19,48.84534523851322,2023-05-19,48.17051432558775,target,132.15664719539765
WMT,short,2023-06-20,49.91001160125695,2023-07-03,50.86492422198371,stop,-197.32686811531795
COST,long,2023-03-03,455.2393606310843,2023-03-06,464.0736822100133,target,188.05882581599033
COST,long,2023-05-26,466.58409496611296,2023-05-26,473.85788006265796,target,149.89440735379821
HD,long,2023-05-17,259.62737648517367,2023-05-17,265.1930629052323,target,208.37209339811193
DIS,short,2023-02-10,105.6435967524931,2023-02-17,101.83321380570979,target,354.6828112555138
DIS,short,2023-05-11,91.91459145918968,2023-05-11,89.55132613125727,target,251.11536007661073
NKE,long,2023-05-18,109.95759821327239,2023-05-19,106.16165044113788,stop,-351.2192330330772
NKE,short,2023-03-23,112.80414767949435,2023-03-28,109.8741771530587,target,253.73960946546583
NKE,short,2023-06-20,104.66406054673924,2023-06-21,102.13775175670284,target,235.37309185594202
MCD,long,2023-08-01,273.0091895579077,2023-08-04,268.00305098226545,stop,-189.36886695091926
MCD,short,2023-06-20,273.61478438741375,2023-06-23,270.3419665444547,target,113.61407166964477
MCD,short,2023-07-24,275.8044849503726,2023-07-25,272.841130321702,target,101.44403337762387
CRM,short,2023-03-03,184.87161488171557,2023-03-08,178.92425937189313,target,315.70192885628614
CRM,short,2023-07-20,227.16983461387844,2023-07-24,221.8332012163159,target,228.9182234795055
ORCL,long,2023-03-14,82.31448061470445,2023-03-15,79.44343858169539,stop,-354.7894246029155
ORCL,long,2023-03-17,81.42362118115301,2023-03-20,83.46594307913676,target,244.8267095416894
ORCL,short,2023-05-30,100.90710659258171,2023-06-07,103.7356662359317,stop,-286.31322459482146
ORCL,short,2023-06-14,112.0655530799524,2023-06-14,116.21148682746261,stop,-375.9561224270509
ADBE,short,2023-05-31,413.8999938964844,2023-06-02,432.0,stop,-443.3038504572291
AVGO,short,2023-05-24,65.38141718616954,2023-05-25,67.32559558961857,stop,-303.3594772216548
AVGO,short,2023-05-31,76.2674611171267,2023-06-12,80.35412997466648,stop,-541.8338664589523
QCOM,long,2023-05-05,100.68581309400346,2023-05-12,96.02805676726004,stop,-468.6030404496806
MU,short,2023-05-31,68.01055576717565,2023-06-08,65.543995718887,target,356.6731204392086
INTC,long,2023-04-28,31.213357863026513,2023-05-01,29.90245458559879,stop,-425.9814974026039
INTC,long,2023-05-30,29.106722195996916,2023-05-31,30.11906553490672,target,341.8039650404319
INTC,short,2023-03-20,29.085617362551254,2023-03-20,28.10485749606423,target,331.19754140401517
INTC,short,2023-08-01,35.104466502664245,2023-08-02,33.98960409704527,target,311.5842041451793
NFLX,short,2023-05-31,39.18899917602539,2023-06-05,41.126727165759796,stop,-500.4571258456243
IWM,long,2023-05-05,166.8055376997286,2023-05-18,169.9565451152769,target,182.9030459660468
XLF,long,2023-06-01,30.32437357043072,2023-06-02,30.774561161174894,target,142.457342308681
MSFT,short,2023-10-26,333.37295718073534,2023-10-26,326.3489572183799,target,204.69495323663756
NVDA,long,2023-08-15,44.473373527514866,2023-08-18,42.55209903416188,stop,-438.0055666935929
NVDA,short,2023-08-23,45.776832751180166,2023-08-24,50.11836604551162,stop,-954.4127741929726
AMZN,short,2023-08-07,140.99000549316406,2023-08-16,136.93369719731652,target,281.70183259863916
META,long,2023-08-21,280.98256944649927,2023-08-22,290.1062969860505,target,318.7079545725495
META,long,2023-09-28,296.3377357680385,2023-09-29,304.94292822462074,target,284.38463273263426
META,long,2023-10-27,291.9165286472556,2023-10-30,301.8252637956292,target,333.43727661776444
META,short,2023-09-18,295.59425860219534,2023-09-20,304.5463433454453,stop,-308.8504269867249
GOOGL,long,2023-10-30,122.12706787862865,2023-11-02,127.29128739355363,target,416.85625984709975
GOOGL,short,2023-12-21,138.26398757269197,2024-01-05,135.05819086090438,target,225.8605710761923
AMD,short,2023-12-15,139.52000427246094,2023-12-27,144.72000122070312,stop,-378.70619187248496
AMD,short,2024-01-19,165.8000030517578,2024-01-19,171.68798978507905,stop,-361.12585192674527
AMD,short,2024-01-23,166.5,2024-01-24,173.13112193950616,stop,-404.2655819523218
SPY,long,2023-09-28,411.3527373620953,2023-09-28,415.7943767249545,target,101.9764143868922
JPM,short,2023-10-16,140.93729128323395,2023-10-16,138.4415095705137,target,171.08455228535814
JPM,short,2024-01-16,156.43768035554754,2024-01-16,158.82669233406781,stop,-158.71333435081579
BAC,long,2024-01-16,30.55785963749956,2024-01-17,29.89311042603672,stop,-223.53788365696968
BAC,short,2023-12-18,31.783563183425233,2023-12-19,31.085634896489854,target,213.5878048372313
GS,long,2024-01-17,355.5531724002725,2024-01-19,362.30110440995156,target,183.7868598422292
GS,short,2023-09-18,321.9596139163753,2023-09-21,314.4026509651702,target,228.71772932265657
GS,short,2023-12-18,361.29583520352674,2024-01-02,368.23476101131484,stop,-198.05662317915318
GS,short,2024-01-23,360.08283958625566,2024-01-30,367.27402909026904,stop,-205.70930889892546
GS,short,2024-02-01,364.29982997371906,2024-02-12,371.3814985301385,stop,-200.39121223115308
V,short,2023-12-15,249.76415425997342,2023-12-15,252.99222424161982,stop,-135.24472653855545
MA,long,2023-10-26,364.9885813198401,2023-10-26,358.33501998901755,stop,-188.29505445793714
MA,short,2023-12-15,405.9123978982257,2023-12-15,411.52493664829996,stop,-144.26970496923386
MA,short,2024-02-01,448.30892055160723,2024-02-02,455.4128582089517,stop,-164.46076960957413
CVX,long,2023-10-31,129.99780932946575,2023-11-08,126.7125284240116,stop,-258.7181744369211
UNH,long,2023-12-18,501.6452236882778,2023-12-20,492.8524720117014,stop,-181.2782895435312
UNH,long,2024-01-19,488.2675656370954,2024-01-19,478.2496089496359,stop,-211.17350306461512
UNH,long,2024-01-23,485.8973625075181,2024-01-25,462.28043358807355,stop,-492.047687058172
LLY,long,2023-12-18,566.5691404613638,2024-01-02,582.3718870865025,target,272.9200028132566
LLY,short,2024-01-05,603.4544286776729,2024-01-09,619.2878503006121,stop,-268.37974021724233
LLY,short,2024-02-01,636.2120540441921,2024-02-01,648.9772617835386,stop,-206.64391515693947
PFE,long,2023-12-04,24.675512818820934,2023-12-13,22.345706804367865,stop,-950.1773435711698
MRK,long,2023-10-23,94.3945929988706,2023-10-26,96.05421427896582,target,169.81740938435564
WMT,long,2023-08-21,51.036080279208505,2023-08-29,51.82549561949233,target,148.6778937498905
WMT,long,2023-10-09,50.210460789986634,2023-10-10,50.9607201091655,target,143.42291055980218
WMT,short,2023-08-15,51.654486194084285,2023-08-17,51.0213876563361,target,116.56409547263813
COST,long,2023-10-09,534.2190825584692,2023-10-10,544.1535543805414,target,179.96250389436352
COST,short,2023-09-18,537.2800369649278,2023-09-20,544.3220310172709,stop,-137.06748004491297
HD,short,2023-08-16,308.2720473824438,2023-08-16,312.8020616380319,stop,-152.9485895348832
HD,short,2023-11-15,283.639562836947,2023-11-24,289.2295107687715,stop,-203.07927469335252
DIS,long,2023-09-05,78.94183695474855,2023-09-07,77.34674690924687,stop,-208.05889640191987
DIS,short,2023-08-10,87.23160585237903,2023-08-10,88.95364648360778,stop,-203.41017196713616
NKE,long,2023-08-24,92.72365542272904,2023-08-29,94.95069010810239,target,234.17977669455126
MCD,short,2023-12-15,273.68075076055925,2023-12-15,270.20176835628575,target,121.11827173103707
CRM,short,2023-09-01,219.6991180374413,2023-09-05,214.25990423105227,target,241.5755867832874
ORCL,long,2023-08-24,115.52854454588756,2023-08-24,112.73872735749944,stop,-247.48293388046693
ORCL,short,2023-08-25,108.99338404255982,2023-08-25,112.08864884575212,stop,-289.9864850864382
ADBE,short,2024-01-23,602.2100219726562,2024-01-24,615.2116677347273,stop,-221.8988606579748
AVGO,short,2023-10-16,86.40850009438041,2023-10-16,88.79099354179289,stop,-281.72443044494133
QCOM,short,2023-10-20,105.22610981709511,2023-10-20,102.60814194750266,target,242.79451251623942
MU,long,2023-09-28,65.24090246926832,2023-09-28,63.47991666544764,stop,-275.92051568418884
MU,short,2023-11-10,73.74011048129238,2023-11-14,75.76487330066051,stop,-280.5809310770975
MU,short,2023-12-18,80.82288384380057,2023-12-20,78.80001881861232,target,244.28369800534134
INTC,long,2023-10-25,33.617738476453894,2023-10-25,32.56569596763195,stop,-318.9426774376265
INTC,short,2023-09-13,38.161738948696225,2023-09-15,37.04618003504147,target,286.3239203419126
INTC,short,2023-12-15,45.33285975624256,2023-12-22,46.6477140580283,stop,-296.0444200643393
NFLX,short,2024-01-12,50.05099868774414,2024-01-16,48.855040942366095,target,232.94782856168973
NFLX,short,2024-01-25,55.19499969482422,2024-01-26,56.802966164389495,stop,-297.32466318612103
IWM,long,2023-10-05,165.6377475476162,2023-10-06,168.28556824398822,target,153.85611586579074
IWM,short,2024-02-01,189.12806629855777,2024-02-05,185.57147243652693,target,182.05214538684
XLF,short,2024-02-01,37.246172917842884,2024-02-01,36.85253706785125,target,99.68491180554585
AAPL,long,2024-08-06,203.53688424769564,2024-08-07,210.2183229525681,target,322.2667281445373
AAPL,short,2024-06-11,191.98689659289002,2024-06-11,195.0828197136394,stop,-167.2570011647363
MSFT,long,2024-04-26,405.0620796331898,2024-04-29,397.0816528775385,stop,-203.0173747905035
MSFT,long,2024-08-06,393.81095153508136,2024-08-13,404.2314621859705,target,258.6069290422171
NVDA,long,2024-07-26,115.99880916186419,2024-07-30,110.05719139296636,stop,-518.2136866600869
NVDA,long,2024-08-06,103.6691316762756,2024-08-13,112.25498947976828,target,822.1981014660644
NVDA,short,2024-02-26,79.55857539682756,2024-03-04,83.98071640863849,stop,-561.8346149052907
NVDA,short,2024-03-11,86.27969121669621,2024-03-12,90.01739796537746,stop,-439.2081740178917
AMZN,long,2024-08-05,154.2100067138672,2024-08-05,160.6587893609845,target,412.1818537290427
AMZN,short,2024-06-25,186.80999755859375,2024-06-26,190.44776456550187,stop,-200.7308524409741
AMZN,short,2024-07-01,193.49000549316406,2024-07-01,197.78290703264182,stop,-227.86683640512018
META,long,2024-04-26,438.0813579966591,2024-05-06,458.69031213514944,target,464.43668401538065
META,short,2024-04-05,512.9043633487449,2024-04-05,526.2786964954668,stop,-266.75686039013226
GOOGL,long,2024-07-29,167.53816257445885,2024-07-31,171.9144211788754,target,255.20965738009704
GOOGL,short,2024-03-19,146.85777429622541,2024-03-26,150.55978096734904,stop,-258.0810824530373
TSLA,short,2024-06-14,185.8000030517578,2024-06-14,178.31390818124325,target,396.9114503528386
AMD,long,2024-06-21,161.75,2024-07-01,155.22371787935322,stop,-409.4795746922282
AMD,short,2024-03-07,212.52000427246094,2024-03-08,220.73252722483747,stop,-392.4352901973245
AMD,short,2024-05-17,168.42999267578125,2024-05-23,162.28187554062626,target,359.025078816561
QQQ,long,2024-08-06,432.6922054571562,2024-08-07,443.4800851350168,target,243.31994479685082
QQQ,short,2024-03-11,431.7113612748173,2024-03-12,437.7171064309623,stop,-145.11482751833182
QQQ,short,2024-07-12,487.3984860685638,2024-07-12,493.0884756757503,stop,-122.74204516068487
JPM,short,2024-05-21,188.01476428528767,2024-05-22,191.4234800774712,stop,-187.30043165180743
BAC,short,2024-07-18,41.66884692064365,2024-07-19,40.843621113701204,target,192.04383080579413
GS,long,2024-08-06,442.6282450880908,2024-08-07,460.2753965518508,target,392.69013465798855
GS,short,2024-07-18,479.6027469940493,2024-07-18,470.23762429459146,target,189.26832901092695
MS,long,2024-04-15,82.31549881168924,2024-04-15,80.28900213062902,stop,-252.18652748447545
MS,short,2024-03-06,81.34982984330827,2024-03-06,79.62971798916901,target,205.44627560407358
V,short,2024-03-25,278.2505820558748,2024-03-26,274.52987143210055,target,127.71798169418136
V,short,2024-05-14,274.7406675328228,2024-05-14,271.0561631113622,target,128.10844686909672
V,short,2024-06-25,272.69798079863307,2024-06-26,268.81704993623816,target,136.3160835672155
MA,long,2024-05-06,441.26356515937977,2024-05-08,448.4131995003685,target,156.02639205904921
MA,long,2024-06-03,437.5635137886414,2024-06-06,443.4716434914963,target,129.02336270452275
MA,long,2024-07-12,432.20385500337335,2024-07-16,441.6305416039906,target,212.1074160142238
MA,short,2024-08-05,449.5948028564453,2024-08-05,440.6952621058883,target,191.9458101831899
XOM,long,2024-04-29,109.38844031667858,2024-04-29,111.49204372765291,target,186.30582362125492
XOM,long,2024-05-06,108.3759342131157,2024-05-13,110.44363410891826,target,184.7895798837167
XOM,short,2024-03-18,103.84284330052836,2024-03-21,105.48768912326358,stop,-164.39761031724908
COP,long,2024-06-05,105.18267477131911,2024-06-12,107.5831702424329,target,222.22156560790896
COP,short,2024-07-22,106.62815490541864,2024-07-23,104.50106185871634,target,193.48699746226262
UNH,long,2024-02-29,472.62407114132094,2024-03-01,462.8671036278827,stop,-212.44245837662223
UNH,long,2024-04-03,439.7454750025888,2024-04-05,428.98019714908696,stop,-250.80701827434336
UNH,long,2024-05-30,459.0866218949469,2024-05-31,468.51795754827583,target,199.43695249492845
UNH,short,2024-07-19,542.0917195927932,2024-07-23,528.8754287649576,target,237.80174701364777
LLY,long,2024-08-06,778.2703077744693,2024-08-08,862.9475494490474,target,1082.0184022016715
LLY,short,2024-02-07,698.1791955164366,2024-02-07,715.8810474967099,stop,-259.5431031739565
JNJ,short,2024-08-06,152.16619289330188,2024-08-08,149.36494084437052,target,178.0916169135931
PFE,short,2024-05-08,23.907562388233156,2024-05-08,24.43421041836927,stop,-226.2851221650759
PFE,short,2024-07-19,26.23057865801703,2024-07-25,26.795162945531004,stop,-221.23897542436333
MRK,long,2024-03-11,115.25317969352913,2024-03-11,113.49888020782083,stop,-158.21267563924724
MRK,long,2024-08-02,107.79505346070502,2024-08-05,104.52347898828896,stop,-309.49949903857754
WMT,short,2024-02-21,56.87042318260734,2024-02-23,57.711489556602416,stop,-153.89170309045696
WMT,short,2024-06-24,66.79980330266122,2024-06-24,67.7143228469212,stop,-142.90452651730521
COST,short,2024-03-01,731.3342515858759,2024-03-01,740.5957398884144,stop,-132.638240755923
COST,short,2024-07-12,840.7856551151667,2024-07-18,825.5493260428738,target,175.21537849270285
NKE,long,2024-03-25,89.28681427495741,2024-04-02,86.97163049181974,stop,-265.29738919882374
MCD,long,2024-02-07,268.62957021424637,2024-02-07,273.37658734125534,target,170.71238215595463
MCD,long,2024-05-01,257.20209790255046,2024-05-01,261.3506744665491,target,155.2963734677808
MCD,short,2024-08-06,257.4220299224873,2024-08-16,263.23504371047244,stop,-231.8164846938504
CRM,long,2024-04-17,273.37333529197707,2024-04-18,265.6490618273801,stop,-288.5540192625975
CRM,short,2024-03-05,306.0158348287997,2024-03-05,299.00864591094836,target,222.9812526130064
CRM,short,2024-04-05,288.9249292580423,2024-04-05,296.0465787860537,stop,-252.48788688119706
